genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Movie,Frank Churchill,"Let's See What's Upstairs - From ""Snow White and the Seven Dwarfs""/Score",1t0wnrqyNTB020DpYWTfv7,0,0.96,0.346,77787,0.0561,0.142,E,0.286,-24.691,Major,0.0446,115.743,04-Apr,0.305
Movie,Chorus,Chal Chal Chal,1u2ht8xGYJb5Buizx4SanY,0,0.891,0.617,174987,0.336,0,B,0.253,-13.689,Major,0.0324,109.74,04-Apr,0.727
Movie,Chorus,Agana No Parasmani,1vYFXbnJ3chiRhQpYqxnSI,0,0.156,0.229,288652,0.662,0,C,0.597,-6.015,Major,0.0334,139.89,03-Apr,0.345
Movie,Henri Salvador,Madame Tristesse - Remastered,23sxJsYPrIBty3PbAka6Ss,3,0.463,0.119,178080,0.38,0.000115,F,0.61,-9.707,Major,0.0332,174.258,04-Apr,0.182
Movie,Le Club des Juniors,Oliver,244jHAfI01FcxRx4Ca0Rzt,2,0.674,0.595,208004,0.783,0.000193,D,0.453,-9.314,Major,0.041,76.698,04-Apr,0.762
Movie,Henri Salvador,Adieu adios,25kL0XVBAcUR3Bc5iihs55,0,0.0682,0.407,159973,0.457,0,D#,0.21,-6.653,Major,0.033,108.42,04-Apr,0.484
Movie,Chorus,Saturnallian Dance Exodos,26FMUsZ9sAg6BKZq24yLsG,0,0.509,0.307,272733,0.42,0.0111,F,0.0629,-10.655,Major,0.101,106.642,04-Apr,0.447
Movie,Debbie Davis,Don't Be Sure,26YuPdCuoIGOCA3sjAcsbM,0,0.945,0.554,214840,0.252,0.148,E,0.109,-11.979,Major,0.0262,142.793,04-Apr,0.355
Movie,Henri Salvador,Je connais une blonde,26pioAxWbIdojyk4UeVErs,0,0.871,0.472,153547,0.344,0,G,0.254,-8.886,Major,0.0585,132.263,04-Apr,0.685
Movie,Joy Esther,Today,28IK9NASuaOg06LOHB5BHn,8,0.616,0.436,225724,0.46,0.000222,C,0.115,-5.803,Major,0.0293,107.051,04-Apr,0.231
Movie,Bernard Minet,"Force rouge, force jaune",28Mni6Wczj1lL1ft00YXoh,0,0.2,0.748,174907,0.77,0,C,0.231,-6.795,Major,0.0335,131.542,04-Apr,0.882
Movie,Chorus,Aarti Kunj Bihari Ki,2LSz4sFsT1sm1Lx7jWm5Al,0,0.654,0.47,259293,0.802,0,C#,0.342,-7.585,Major,0.0696,128.326,04-Apr,0.689
Movie,Jean Claude Corbel,Le voyage à Brobdingnag,2Opw2i7w5wxUPfWA0iTwgc,0,0.804,0.552,1110587,0.308,0,F,0.0934,-13.706,Major,0.258,89.152,04-Apr,0.35
Movie,Debbie Davis,Goin' to a Gaggle,2Q7ExoZsCdUGeRcGhBqmwB,2,0.368,0.569,229147,0.68,1.34E-05,A#,0.11,-6.233,Major,0.0652,93.456,04-Apr,0.895
Movie,Henri Salvador,Le Portrait De Tante Caroline,2SzsiUh4lEPic1QhUhfFuW,0,0.987,0.587,143333,0.00689,0,B,0.0985,-20.313,Major,0.11,167.676,03-Apr,0.482
Movie,Dorothée,Dans les prisons de Nantes,2YJ97qFezUkfrXPAqa55XK,1,0.982,0.419,154307,0.0205,1.80E-05,B,0.0857,-24.453,Minor,0.039,86.347,04-Apr,0.289
Movie,Jean Piat,"Le lendemain du combat, les religieuses",2fpzD0GwhnjXRW3reuEoGK,0,0.904,0.689,298627,0.155,0,A#,0.36,-22.111,Major,0.808,128.918,04-Apr,0.671
Movie,Chorus,Trigunatmak Tremurti,2gVsiU46DIl4igvho9hSET,0,0.698,0.632,112893,0.41,0,A#,0.0656,-12.337,Major,0.138,190.48,03-Apr,0.881
Movie,Leopold Stokowski,Albéniz: Fête Dieu à Séville - Leopold Stokowksi Transcriptions,2lG4qAbp9ZyfHkiGM1hHo5,1,0.944,0.206,510987,0.168,0.915,F#,0.342,-18.161,Major,0.0445,141.787,04-Apr,0.0818
Movie,Jean Claude Corbel,Le régiment des pachydermes,2xJMyY73iOeQVUDj5gJX3c,0,0.207,0.68,79749,0.585,0,D,0.244,-13.239,Major,0.0868,172.81,04-Apr,0.82
Movie,Karine Costa,Take Me Away,2ygin6SYCSjlmS43esoxgy,0,0.244,0.54,250667,0.784,0,G#,0.337,-6.759,Minor,0.0357,135.989,04-Apr,0.398
Movie,Bernard Minet,Sharivan,30fXhpqLbau2e4daGdH4K5,3,0.308,0.521,72613,0.885,0.00946,D,0.332,-6.087,Minor,0.0329,140.426,04-Apr,0.896
Movie,Henri Salvador,Le Roi Dagobert - Remastered,31sXcsekuUA7xtXTazUowz,5,0.399,0.593,128280,0.557,0,F,0.321,-10.578,Minor,0.101,84.703,04-Apr,0.948
Movie,Chorus,Haath Ke Sinhorva Le Le,33iBEZNJQYgp3Su9AySS8X,0,0.591,0.764,98789,0.673,5.12E-06,E,0.17,-3.411,Major,0.0552,134.925,04-Apr,0.949
Movie,Jean Claude Corbel,Oedipe,33l5OOWxTuYBNuCgE0uQbG,0,0.6,0.631,617651,0.229,0,F,0.263,-17.383,Minor,0.535,126.816,01-Apr,0.337
Movie,China Moses,Dinah's Blues,34QEINU4Im30V8neRZkj9A,12,0.301,0.6,202493,0.464,7.58E-06,C,0.188,-6.021,Major,0.0662,108.148,01-Apr,0.498
Movie,Fabien Nataf,Wake Up,35tCRhuP6fTtbRCvd2mNFY,5,0.0468,0.85,99692,0.532,0.00261,G,0.62,-10.001,Major,0.0659,130.053,04-Apr,0.964
Movie,Claire Guyot,La façade,36SKWD9bnnIrQoZlRmCo1Y,0,0.569,0.55,240466,0.678,5.82E-06,A#,0.361,-7.638,Minor,0.0531,82.909,04-Apr,0.533
Movie,Leopold Stokowski,L'Histoire du Soldat: Music to Scene Two (Pastorale),36ilJdxnHrEbRFAs11K7dM,0,0.946,0.283,293400,0.0161,8.74E-05,C#,0.393,-24.292,Major,0.0743,78.106,03-Apr,0.0907
Movie,Bernard Minet,Marc et Marie,36kLCimZJruyWTfjGcInvM,2,0.804,0.758,81373,0.873,2.03E-06,C,0.292,-5.943,Major,0.0299,136.964,04-Apr,0.966
Movie,Henri Salvador,Zip a Dou Da - Remastered,37SnAxDuY9Rx4smu1xzm1M,4,0.181,0.202,209560,0.802,0,D#,0.129,-5.403,Major,0.0449,176.433,04-Apr,0.452
Movie,Chorus,Sayam Gayatri Mantra,37nDRlHwBuQowXhVpLhwGt,0,0.957,0.387,29000,0.101,3.84E-06,D,0.191,-9.165,Major,0.042,134.915,04-Apr,0.393
Movie,Joseph Williams,Maybe I'm Amazed,38ahpJ3RLbx21U7MKeCnhA,5,0.871,0.639,245213,0.381,0,F,0.153,-8.59,Major,0.0311,80.009,04-Apr,0.129
Movie,Chorus,Vandana Ko Deva Aalu,39QfRQYnk8plAa69b5y2aC,0,0.0492,0.482,435704,0.715,8.90E-05,A,0.334,-5.681,Major,0.0691,116.037,04-Apr,0.675
Movie,Henri Salvador,Boua-nina - Remastered,3EbgMbJ2wAN3e4LBLX62ay,4,0.301,0.414,132880,0.493,0,G,0.414,-7.979,Major,0.0329,101.799,05-Apr,0.691
Movie,Chorus,Veera La Shagana Di Mehndi,3LxraAmY9Sy1HAieZZFyEz,1,0.0531,0.367,168600,0.817,0.00019,A,0.32,-10.145,Major,0.142,186.737,04-Apr,0.954
Movie,Bernard Minet,Jaspion,3MAGQsjqa0yM4HqNmbQFuS,3,0.468,0.644,129280,0.972,0,G,0.232,-5.694,Major,0.0489,150.313,04-Apr,0.965
Movie,Henri Salvador,Un P Tit Air Dans La Caboche,3YwUyoMgqMrgZnr6LaZ3me,0,0.924,0.645,152184,0.23,0,C,0.0939,-13.486,Major,0.459,86.156,04-Apr,0.827
Movie,Chorus,Sri Sankashta Chathurthi Vratha,3ZsulgbSF46mgpmuZtSixp,0,0.764,0.661,3475594,0.392,0,D,0.0921,-9.972,Major,0.555,88.446,04-Apr,0.781
Movie,Chorus,Pos Na Se Gnoriso,3cVM9zZgpyCUXMGCKIbnWS,0,0.619,0.673,244307,0.639,3.64E-05,G,0.482,-6.859,Major,0.0276,130.026,04-Apr,0.647
Movie,Bernard Minet,Le roi Arthur,3g88sIzonoxDhxF3QHRzUD,0,0.463,0.63,205238,0.925,5.74E-05,F#,0.483,-6.059,Minor,0.04,135.022,04-Apr,0.713
Movie,Chorus,Sivasthuthi(Rudram Chamakam Namakam),3gMSnf7AmiYpuk1xe0VBCT,0,0.989,0.593,1702013,0.285,6.67E-06,A,0.168,-11.924,Minor,0.268,92.784,04-Apr,0.877
Movie,Idoles De La Musique,Les lacs du Connemara,3ivN7b4HnbkhZnlpZsaBIP,1,0.814,0.347,102260,0.376,0,D#,0.338,-13.415,Major,0.0678,65.432,03-Apr,0.459
Movie,Chorus,Tyagarajunalla,3jDfFPbKfhUj28dlaXhzNv,0,0.77,0.464,364408,0.722,0.00747,A,0.312,-8.941,Minor,0.0297,136.078,04-Apr,0.96
Movie,Henri Salvador,C Est La Premiere Fois,3jm2vqhV8qYxAVV7VH1yy8,0,0.989,0.323,184413,0.264,0.0229,C#,0.343,-11.194,Minor,0.0339,131.861,04-Apr,0.345
Movie,Frank Churchill,"Pleasant Dreams - From ""Snow White and the Seven Dwarfs""/Score",3m1mtP98pp5kETUNeGtBkd,0,0.761,0.251,150027,0.16,0.984,D#,0.0939,-18.699,Major,0.0374,89.668,03-Apr,0.204
Movie,Chorus,Pranaam Mantra,3rVzSkzpQTRLDdbnRV56oi,0,0.983,0.482,64615,0.263,0.0215,A#,0.297,-15.393,Major,0.0346,90.165,04-Apr,0.377
Movie,Chorus,Sri Giri Shikharadali,3suugCRY7WfV7bVJtrUDUW,0,0.862,0.474,327283,0.599,0.0716,A,0.333,-10.602,Minor,0.0291,141.134,04-Apr,0.848
Movie,Chorus,Shambho Shankara,3vmPahhMCYhcOmxtJlkvry,0,0.745,0.656,299722,0.44,0.03,E,0.128,-14.896,Minor,0.0348,101.017,04-Apr,0.88
Movie,Anika Noni Rose,Down in New Orleans (Prologue),40AWJCVn5wRKdgJ3L2y8wj,0,0.988,0.352,27733,0.0886,0.207,G,0.165,-10.681,Major,0.0321,98.106,05-Apr,0.53
Movie,Henri Salvador,Tu Es Entrée Dans Mon Âme - Remastered,42sC1CdrZFPvl1EAEFz0HD,6,0.512,0.36,215600,0.193,0,A,0.185,-13.416,Major,0.0604,71.234,04-Apr,0.204
Movie,Martin & les fées,Un endroit où nul ne va jamais (par Gérard Lenorman),44XVMUDKceaU875mLsyEWJ,1,0.517,0.634,128293,0.752,0,E,0.0848,-6.118,Minor,0.0707,89.972,04-Apr,0.839
Movie,Bernard Minet,Je n'ai pas su te prendre te comprendre,44omvGaxtWafrOl2Z0YKy0,1,0.326,0.695,241027,0.967,0.00681,C,0.298,-6.243,Major,0.0338,129.984,04-Apr,0.962
Movie,Michel Roux,Les aventures d'Arsène Lupin: Le bouchon de cristal - Partie 1,49KIwG3Xoap317Yxr8q7jw,0,0.545,0.638,2271375,0.409,0,G#,0.358,-17.002,Major,0.83,124.663,03-Apr,0.306
Movie,Chorus,Siuch,4Aimb6jQQOvJ1TunjdRiyo,0,0.00255,0.599,218133,0.976,0.00144,D#,0.264,-7.923,Minor,0.0342,137.891,04-Apr,0.973
Movie,Henri Salvador,Dialogue De Glace - Remastered,4AspI5fq85nX8DnxgUbQBx,5,0.57,0.508,124680,0.366,0,C,0.197,-8.339,Major,0.0395,127.49,04-Apr,0.587
Movie,Chorus,Harmony,4BW4IazOcjjdkdkUgI9XdU,0,0.698,0.75,103827,0.373,0,A,0.102,-11.88,Major,0.0305,129.084,04-Apr,0.585
Movie,Chorus,Prayer - Language: Tamil; Genre: Christian Devotional,4Er5ftgKkMeKg07YPLVOd6,0,0.908,0.659,52627,0.177,0,A,0.131,-17.04,Major,0.578,79.31,03-Apr,0.535
Movie,Chorus,Pedda Gedda,4GcAO7HxToJJv9f2xRK3OE,0,0.885,0.594,3631469,0.344,0,E,0.0864,-9.444,Major,0.595,74.829,04-Apr,0.39
Movie,Claire Guyot,Le cadran des heures,4JQrWV9vPYnVxWju0kW4Kn,0,0.909,0.507,229599,0.262,0,G,0.107,-9.817,Major,0.0423,80.103,04-Apr,0.492
Movie,Chorus,Veda Thandavam,4L6BT5Yfq8ladJ4tUJWu54,0,0.311,0.725,86823,0.91,2.78E-06,A,0.279,-6.147,Major,0.225,117.924,04-Apr,0.217
Movie,Leopold Stokowski,"Marche Slave, Op. 31",4LJDfFZEzxPKp2rhGNzGnx,1,0.896,0.31,586960,0.412,0.89,A#,0.67,-12.718,Minor,0.0432,86.735,04-Apr,0.354
Movie,Leopold Stokowski,Tchaikovsky: Aurora's Wedding Ballet Music: Introduction (Prologue),4LgAPg7ic62KceWWDqtQsk,0,0.947,0.177,192160,0.391,0.905,E,0.142,-12.895,Major,0.0523,89.63,04-Apr,0.0962
Movie,Dorothée,Gentil coquelicot,4LzcLAVe2snDLJSy3KxL93,0,0.751,0.906,111467,0.438,0,D,0.342,-12.489,Major,0.0468,127.9,04-Apr,0.97
Movie,Chorus,Ahaban Asilo Mahotsabe,4Pd2V8kOpzzxB9ftapNUBL,0,0.446,0.425,203573,0.2,0,A#,0.0921,-14.223,Minor,0.0864,130.059,03-Apr,0.482
Movie,Jean Claude Corbel,Les mammifères,4QO7PlEHigqdAAQTY9H976,0,0.625,0.461,470715,0.254,0,E,0.265,-13.527,Minor,0.269,60.173,04-Apr,0.342
Movie,Bernard Minet,Ne pleure pas petite fille,4QvvDbMerZ86bJCc1AuwGI,0,0.58,0.684,210204,0.629,3.28E-06,D,0.319,-7.302,Major,0.0277,82.007,04-Apr,0.923
Movie,Generation B.O.,"L'Histoire De La Vie (B.O. ""Le Roi Lion"")",4VmF5au4HLOrVKnRzHTxf9,12,0.012,0.524,278040,0.575,4.84E-06,C,0.151,-8.683,Major,0.026,80.731,04-Apr,0.107
Movie,Debbie Davis,Where Have You Been,4d2yxIHWLT1VgW3z4JZhj3,5,0.751,0.625,257450,0.275,2.08E-05,F,0.0768,-9.984,Major,0.0315,68.009,04-Apr,0.105
Movie,Chorus,Suriya Deva,4gfa22eFYd8NshR2gmWUhf,0,0.545,0.586,224418,0.523,0.00421,D,0.196,-7.603,Major,0.0667,142.873,04-Apr,0.269
Movie,Larry Groce,Live Forever (feat. Ray Wylie Hubbard),4hJYuQ6mqUZN8gfTTlKbVi,1,0.415,0.534,173200,0.529,0,G,0.323,-5.482,Major,0.0262,81.635,04-Apr,0.366
Movie,Chorus,Gimme Dat,4yNVII2BBfOZwvw8I1DPX4,0,0.167,0.78,255371,0.548,4.65E-06,G,0.0774,-7.987,Minor,0.152,105.989,04-Apr,0.631
Movie,Henri Salvador,Ma Femme,4yyxyrTM8D0pvdHCiZ5EO3,0,0.362,0.546,129800,0.504,0,D,0.0391,-9.347,Minor,0.072,141.462,04-Apr,0.942
Movie,Chorus,Tis Salaminos kimata (Waves of Salamis),54zQ0qhbLrcUY7bBs7zG8C,0,0.989,0.501,129600,0.19,0,C,0.131,-13.535,Major,0.0334,119.696,04-Apr,0.66
Movie,Henri Salvador,0 0 7 - Remastered,59XWlms7CMfRhSZZ4borIm,8,0.152,0.586,162773,0.685,0,G,0.196,-7.326,Major,0.159,137.417,04-Apr,0.706
Movie,Daniel Lavoie,Baby Boom,5AfBZUNgaHuET8mOHqDXrJ,12,0.93,0.302,119533,0.385,0.0917,A,0.368,-23.864,Major,0.12,116.214,04-Apr,0.297
Movie,Henri Salvador,Purée De Pommes De Terre - Remastered,5CKvQLTmL0084sZwyvWNcj,4,0.0413,0.428,127080,0.671,1.24E-05,C,0.335,-9.406,Major,0.0504,169.316,04-Apr,0.865
Movie,Henri Salvador,Di…di…di…,5CL7XLHEuqhcPR4BTqNHSg,3,0.744,0.643,142840,0.256,0,D,0.0905,-16.338,Major,0.0394,102.833,04-Apr,0.288
Movie,Chorus,Aayen Panchi Aahaa,5DJwD7OSdIJOMAk00bEVhG,0,0.534,0.57,226267,0.445,0,E,0.222,-12.567,Major,0.0367,119.059,04-Apr,0.732
Movie,Chorus,Mokshakavadam,5DbSk7Uw0RVAoYneuernHg,0,0.663,0.618,156933,0.428,0,D,0.187,-9.936,Major,0.029,119.958,03-Apr,0.475
Movie,Henri Salvador,L'amour,5EY2Y9MTDYON2gHhDCiRba,0,0.34,0.645,148733,0.377,0.00534,A#,0.0956,-14.133,Minor,0.0304,121.479,04-Apr,0.542
Movie,Randy Newman,Marty And Henry,5FTYFbO0oPat7YzOJsPzoI,1,0.987,0.33,74773,0.0317,0.949,C,0.129,-22.275,Major,0.0333,64.242,04-Apr,0.0382
Movie,Céline Languedoc,Ki moun ki di,5JUREQQwpoCZdRIStL6Ik1,0,0.547,0.821,66427,0.32,0,C,0.0914,-13.246,Major,0.925,95.911,04-Apr,0.859
Movie,Henri Salvador,"Emilie Jolie, le conteur & le hérisson, Pt. 1",5MMzdf1nXud99FSIKW3WTb,0,0.652,0.521,22253,0.268,0,E,0.668,-20.397,Minor,0.522,166.397,03-Apr,0.888
Movie,Henri Salvador,"Duke, Basie & Louis",5U3FdRXELXfSkVSNdtKDfc,5,0.211,0.686,148067,0.242,4.98E-06,B,0.0958,-10.543,Minor,0.047,72.212,04-Apr,0.237
Movie,Henri Salvador,Ma chansonnette,5VMGAhh0ZJPHY1knyP0jBm,0,0.98,0.568,168760,0.101,0.000392,A,0.388,-14.827,Minor,0.0451,111.505,04-Apr,0.36
Movie,Chorus,Lokamaa Neekidi,5Z2cNgc6UFeSuOKezOqlMJ,0,0.739,0.446,309453,0.739,0.000187,G,0.377,-9.316,Minor,0.0687,157.139,03-Apr,0.598
Movie,Chorus,Joli mois de mai,5ZOm76DnU04VbAeNcMZdiu,0,0.00412,0.603,422387,0.574,0.0667,F,0.188,-6.76,Major,0.0314,132.911,04-Apr,0.269
Movie,Chorus,Goin' Up,5bzmjxqaEwrFKXsDR0pKlb,0,0.184,0.84,236067,0.517,1.63E-06,A,0.26,-5.983,Major,0.27,122.024,04-Apr,0.526
Movie,Chorus,Gumowe Palto,5ia8Taz2N5knxzqFJ1BxNI,0,0.000905,0.699,233560,0.863,0.0926,F,0.186,-6.32,Minor,0.0791,140.066,04-Apr,0.839
Movie,Chantal Goya,Fantasmagomique,5lFgerdITNzDCalwJkm5Fp,1,0.0355,0.701,151093,0.541,0,C#,0.0455,-10.455,Major,0.438,193.677,04-Apr,0.902
Movie,Bernard Minet,Shurato,5oD1tjA3ZOmodbUlSy45Xk,3,0.432,0.548,57627,0.822,0,A,0.219,-6.648,Major,0.0468,134.778,04-Apr,0.968
Movie,Joseph Williams,Don't Know Why,5t0H2wmrZKckDboy531cyp,2,0.959,0.492,185360,0.0914,3.55E-06,A,0.102,-14.768,Major,0.0354,177.862,04-Apr,0.168
Movie,Dorothée,La chèvre,5z7LUQygIfyyWZTlvnAkxU,1,0.722,0.705,119067,0.686,0,F,0.0547,-13.401,Major,0.0646,170.24,04-Apr,0.953
Movie,Les Hérissons,La vérité si je mange (de la bouffe en gros),67UsY7ad27sG5OG6GeDL2M,0,0.538,0.53,200841,0.846,1.45E-06,A,0.138,-3.974,Major,0.154,135.078,04-Apr,0.687
Movie,Henri Salvador,Si Jolie,6COUbdvjmtmroPzPqMUcgx,4,0.927,0.249,189947,0.27,0.0897,C,0.297,-12.216,Major,0.0316,88.5,03-Apr,0.194
Movie,Dominique Tirmont,À la claire fontaine,6Dyuav0f6vLxgWPplBvtea,0,0.946,0.256,125907,0.373,0,G,0.134,-7.611,Minor,0.0401,180.233,05-Apr,0.155
Movie,Ken Page,Memory,6Fc0xgKvRNt0rBHZosrSz4,0,0.821,0.326,248040,0.506,0.000284,C,0.0886,-9.235,Major,0.109,139.837,03-Apr,0.314
Movie,Henri Salvador,Monsieur le bon dieu,6FpmaaosXs4d9KcnvBJDx5,1,0.811,0.341,183387,0.255,0,C,0.224,-10.09,Major,0.0291,102.287,04-Apr,0.385
Movie,Henri Salvador,Quand On S'aime À Paris,6FzZ3SYMbbvORrm29ZYjwF,0,0.741,0.474,149533,0.304,9.21E-06,G#,0.296,-9.48,Major,0.0311,103.102,03-Apr,0.593
Movie,Henri Salvador,Twist De L'enrhumé - Remastered,6HmpLYTIcAbdaiTEyc93AX,7,0.421,0.465,145267,0.879,0,E,0.231,-5.608,Minor,0.0983,150.523,04-Apr,0.864
Movie,Henri Salvador,Elle Me Donne,6KBoCxEXCl3sDrut12NQYF,0,0.613,0.808,156362,0.646,0.000576,A#,0.139,-11.666,Minor,0.384,97.59,04-Apr,0.901
Movie,Martin & les fées,Tu es ma plus belle histoire (par Michèle Laroque),6KfY5phMboSgtKUybFraGw,1,0.0282,0.653,158067,0.732,9.73E-05,B,0.16,-6.882,Minor,0.0258,110.024,04-Apr,0.358
Movie,Frank Churchill,"Why Grumpy, You Do Care - From ""Snow White and the Seven Dwarfs""/Score",6Nx8Bkqket7yGOWOc6DGKd,0,0.955,0.339,128013,0.0672,0.405,A#,0.34,-20.191,Major,0.0365,102.73,04-Apr,0.242
Movie,Randy Newman,Could You Milk Me? - Meet The Parents/Soundtrack,6VWyteGeKsSFMRHgC4zXJd,2,0.936,0.195,159000,0.034,0.4,G,0.0667,-21.518,Minor,0.0355,79.897,04-Apr,0.053
Movie,Lucie Dolene,La poupée magique,6WUYR29lUagf4WdITVm5XK,0,0.901,0.633,183080,0.392,1.04E-06,A#,0.321,-10.229,Major,0.188,128.533,04-Apr,0.765
Movie,Céline Languedoc,Dé ti mo dou,6XEuaPyB5K9AYNzzmsAR0n,0,0.832,0.535,232880,0.526,2.33E-05,C,0.128,-8.72,Minor,0.0874,87.943,04-Apr,0.383
Movie,Chorus,Jalwath Karala,6Xz4Pk66OuieSrpau2OdVX,0,0.729,0.675,38792,0.564,0,F,0.0578,-7.661,Major,0.0452,102.299,04-Apr,0.352
Movie,Claire Guyot,Ave Maria,6cCGSZT1mbTEaUdnzHZjhn,0,0.839,0.281,250636,0.515,0.00058,G#,0.378,-6.894,Minor,0.0371,64.308,04-Apr,0.0739
Movie,Leopold Stokowski,Lohengrin': Prelude to Act I,6gYlYmmG0ONQnaYCxz0eNc,0,0.773,0.134,498587,0.157,0.936,A,0.565,-17.552,Major,0.0335,99.364,03-Apr,0.0368
Movie,Henri Salvador,Tout Doux Tout Doucement,6i3RXg7jAjBh93cKIzo0yd,1,0.407,0.634,133733,0.605,0,A#,0.187,-9.588,Major,0.032,124.211,04-Apr,0.919
Movie,Dominique Tirmont,Quelle heure est-il ?,6ibcFMwfdjHZBuCtEU8WCQ,0,0.793,0.728,136533,0.521,0,G,0.0834,-7.318,Major,0.12,132.565,04-Apr,0.824
Movie,Jean Claude Corbel,L'espèce des oiseaux,6mN1J8UI1Bes3QPxBAH8ed,0,0.523,0.558,259396,0.402,0,D,0.13,-16.433,Major,0.181,125.737,04-Apr,0.472
Movie,Jean Claude Corbel,Alice Au Pays Des Merveilles 4,6ppLYr3qfkfAolgyhj6YRA,0,0.655,0.513,219280,0.354,0,G,0.784,-15.063,Major,0.234,88.905,04-Apr,0.382
Movie,Leopold Stokowski,Prince Igor: Polovtsian Dances (abridged),6ss06Ov3THBcwORL9vQOxh,2,0.988,0.396,251427,0.157,0.71,A,0.152,-17.977,Minor,0.0388,128.57,04-Apr,0.326
Movie,Henri Salvador,Syracuse - Live au Casino de Paris,6tvuN4ukSNesHMPsS2DPu3,0,0.473,0.475,214133,0.377,0.000257,C#,0.429,-12.691,Major,0.034,118.062,04-Apr,0.326
Movie,Henri Salvador,C Est Noel M Amie,6xYhDDuDBEZcZYBMeMYceA,0,0.954,0.197,186224,0.164,0.00036,C,0.278,-13.736,Major,0.0334,171.85,04-Apr,0.226
Movie,Chorus,Gajanan Maharaj Arti,6yIzxXqgJ4fkTI0HJlPAPQ,0,0.546,0.252,45140,0.316,1.05E-05,C#,0.126,-9.27,Major,0.0325,83.048,03-Apr,0.204
Movie,George Bruns,There You Are,76Fy5YGapVZ4fGCbmrUqVT,0,0.814,0.496,22440,0.268,0.8,A#,0.208,-12.714,Major,0.0666,120.3,03-Apr,0.547
Movie,Chorus,Dakhin Hawa,794TuEpqOZ6qwH81PlN4Dv,0,0.651,0.248,177320,0.341,0,A#,0.332,-9.652,Major,0.0348,186.81,04-Apr,0.518
Movie,Dorothée,Bonjour bonjour,7COspaP7fQspTzubuJYbo4,1,0.458,0.863,165667,0.483,0,B,0.0808,-13.362,Major,0.0454,138.922,04-Apr,0.953
Movie,Chorus,Yesuvae Yesuvae - Language: Tamil; Genre: Christian Devotional,7Ib5UBlT8wh2RuwbMkKRb5,0,0.945,0.56,818480,0.392,3.47E-05,E,0.297,-10.68,Major,0.0281,80.01,04-Apr,0.592
Movie,Chorus,Bidiside Hoogala,7JEnCWAoxSKnQEVxMhyvJ0,0,0.897,0.44,266809,0.493,0.00397,G,0.134,-10.368,Major,0.0318,100.751,04-Apr,0.615
Movie,Chorus,Gori Rain Milan Ki Aayee,7fPGEmALUXgqk5OcURVYEj,0,0.857,0.543,260333,0.651,0.000174,F,0.261,-6.323,Minor,0.0853,118.937,04-Apr,0.853
Movie,Dorothée,Méfie Toi Des Garçons,7gO46WncpjkoPJt0XtQRNX,2,0.196,0.884,152790,0.614,5.95E-06,E,0.0747,-9.477,Major,0.0325,140.038,04-Apr,0.965
Movie,Chorus,Sikka Ke Pehlu To,7hCnhiYTUdLoYD5wIye6tU,0,0.215,0.707,61205,0.862,0,C,0.3,-5.265,Major,0.0807,94.996,04-Apr,0.759
Movie,Les Hérissons,La cohabitation,7nJWepNxGSY6dPTYqXDNcR,0,0.669,0.651,170667,0.608,7.29E-06,A,0.165,-4.022,Minor,0.0561,89.232,04-Apr,0.716
Movie,Chorus,Aguner Parasmoni,7qk3LVRl5CFeTRWbuP0YCZ,0,0.757,0.449,341800,0.173,0,C,0.144,-13.68,Major,0.0398,117.552,03-Apr,0.388
Movie,Ken Page,I'll Bring You Luck,7skV75Uz1Q63jQaYC3cg5f,0,0.813,0.487,437173,0.314,0,G#,0.409,-11.674,Minor,0.594,173.117,05-Apr,0.399
Movie,Jean Claude Corbel,Au fond des abysses,7tLhxjaO8nibWSQe9NLcAQ,0,0.642,0.457,48962,0.266,0,G,0.151,-13.268,Minor,0.0322,106.83,04-Apr,0.299
Movie,Chorus,Opa-Opa,7wKSRfdFrFyrREl8QTHFjw,0,0.341,0.406,178107,0.674,6.16E-05,F#,0.0689,-6.289,Minor,0.0504,93.317,04-Apr,0.604
Movie,Chorus,No Shade,7wdlvN1fwOJ3vEeFxVx2az,0,0.492,0.807,171494,0.713,0,G#,0.101,-6.45,Minor,0.154,139.901,04-Apr,0.716
Movie,Jean Claude Corbel,Cendrillon 2,7x0BWaKcRSIVa1VwOOLRYA,0,0.813,0.457,322893,0.386,0,C,0.169,-11.081,Major,0.0782,83.719,04-Apr,0.293
Movie,Chorus,Instagram,7zVt9qvYGSs2mYojtcIvTQ,0,0.159,0.508,198844,0.344,0,F#,0.0903,-9.763,Major,0.11,132.829,04-Apr,0.632
Movie,Henri Salvador,Coeur Brisé à Prendre - Remastered,000CzNKC8PEt1yC3L8dqwV,5,0.249,0.518,130653,0.805,0,F,0.333,-6.248,Major,0.0407,79.124,04-Apr,0.841
Movie,Chorus,Champa Aur Chambeli,04XS5jPhecvYG5MQwHLLkq,0,0.723,0.56,216440,0.425,0,G,0.206,-13.515,Minor,0.0507,159.379,04-Apr,0.855
Movie,Bernard Minet,Turbo Rangers - Générique,05zMuLgyLXitJt0uTauZFc,1,0.717,0.753,147240,0.702,1.47E-06,D,0.285,-10.688,Major,0.0373,130.023,04-Apr,0.775
